Original Title,Link,Original Description,Publication Date,Original Language,Category,Subcategory,Location,Translated Title,Translated Description,Entity,Count,Latitude,Longitude,Country,Sadness,Joy,Surprise,Anticipation,Fear,Anger,Trust,Disgust,Entity_all
Trump-Kim summit breaks down after North Korea demands end to sanctions,http://www.maravipost.com/trump-kim-summit-breaks-down-after-north-korea-demands-end-to-sanctions/,"HANOI-(MaraviPost) -A summit between Donald Trump and the North Korean leader Kim Jong-un ended without agreement after the US refused North Korean demands for sanctions relief, the US president has said. “It was all about the sanctions,” Mr Trump told reporters. “They wanted the sanctions lifted in their entirety and we couldn’t do that.",2019-02-28 18:49:00,en,Society,"['UNbodies', 'JRCNuclearSecurity', 'Society', 'JRCSafeguards', 'Nuclear']",40.218333 -79.488056,Trump-Kim summit breaks down after North Korea demands end to sanctions,"HANOI-(MaraviPost) -A summit between Donald Trump and the North Korean leader Kim Jong-un ended without agreement after the US refused North Korean demands for sanctions relief, the US president has said. “It was all about the sanctions,” Mr Trump told reporters. “They wanted the sanctions lifted in their entirety and we couldn’t do that.","['United Nations', 'British Broadcasting Corporation', 'Mike Pompeo', 'Korean War', 'Moon Jae', 'Lu Kang', 'Stephen Biegun', 'Andray Abrahamian', 'Moon Jae-in', 'Donald Trump', 'Mr Kim', 'Otto Warmbier', 'Kim Jong Il', 'Kim Jong un', 'Human Rights Watch']",1,40.218333,-79.488056,United States,0.05555555555555555,0.0,0.018518518518518517,0.0,0.0,0.0,0.018518518518518517,0.0,"['United Nations', 'British Broadcasting Corporation', 'Mike Pompeo', 'Korean War', 'Moon Jae', 'Lu Kang', 'Stephen Biegun', 'Andray Abrahamian', 'Moon Jae-in', 'Donald Trump', 'Mr Kim', 'Otto Warmbier', 'Kim Jong Il', 'Kim Jong un', 'Human Rights Watch']"
Let's embrace the fight against sanctions,https://bulawayo24.com/opinion/columnist/157155,"The adverse consequence of economic sanctions imposed on Zimbabwe is detrimental to its economic growth as it negatively affects the living standards of its citizens. For almost two decades, Zimbabwe has been under economic sanctions imposed by the European Union (EU), the United States of America (USA) and Australia.",2019-02-28 15:45:00,en,Society,"['Agriculture', 'Comms-MentionsOfOHCHR', 'UNbodies', 'Society', 'FRA-EU', 'EU-Africa', 'EU-Pacific']",-17.8292 31.054,Let's embrace the fight against sanctions,"The adverse consequence of economic sanctions imposed on Zimbabwe is detrimental to its economic growth as it negatively affects the living standards of its citizens. For almost two decades, Zimbabwe has been under economic sanctions imposed by the European Union (EU), the United States of America (USA) and Australia.","['Human Rights Council', 'United Nations', 'SADC', 'Robert Mugabe', 'Emmerson Mnangagwa', 'EU', 'EU', 'Lawrence Tax', 'Southern African Development Community']",1,-17.8292,31.054,Zimbabwe,0.0,0.0,0.02040816326530612,0.0,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.02040816326530612,"['Human Rights Council', 'United Nations', 'SADC', 'Robert Mugabe', 'Emmerson Mnangagwa', 'EU', 'EU', 'Lawrence Tax', 'Southern African Development Community']"
CPLP: Executive secretary sees 'growing interest' from international bodies,https://clubofmozambique.com/news/cplp-executive-secretary-sees-growing-interest-from-international-bodies/,"The Community of Portuguese-Language Countries (CPLP) is prompting “widespread” and “growing interest” on the part of international organisations, its executive secretary after three days of meetings in Geneva, Switzerland, to raise its profile. “What I could see with all these meetings is that....",2019-02-28 15:17:00,en,Society,"['UNbodies', 'Society', 'Comms-MentionsOfOHCHR', 'RegionalPolicy']",-5.83333 -37.45,CPLP: Executive secretary sees 'growing interest' from international bodies,"The Community of Portuguese-Language Countries (CPLP) is prompting “widespread” and “growing interest” on the part of international organisations, its executive secretary after three days of meetings in Geneva, Switzerland, to raise its profile. “What I could see with all these meetings is that....","['Human Rights Council', 'Ribeiro Telles', 'International Labor', 'CPLP', 'Francisco Ribeiro Teles', 'Member States', 'Francisco Ribeiro', 'Guy Ryder', 'Geneva Switzerland', 'Tedros Ghebreyesus', 'World Health Organization', 'World Health Organization', 'Kate Gilmore', 'World Intellectual Property Organisation', 'World Intellectual Property Organisation']",1,-5.83333,-37.45,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Human Rights Council', 'Ribeiro Telles', 'International Labor', 'CPLP', 'Francisco Ribeiro Teles', 'Member States', 'Francisco Ribeiro', 'Guy Ryder', 'Geneva Switzerland', 'Tedros Ghebreyesus', 'World Health Organization', 'World Health Organization', 'Kate Gilmore', 'World Intellectual Property Organisation', 'World Intellectual Property Organisation']"
Gvnt Takes Anti Sanctions Fight To UN,https://www.zimeye.net/2019/02/28/gvnt-takes-anti-sanctions-fight-to-un/,"By Own Correspondent- Justice, Legal and Parliamentary Affairs Minister Ziyambi Ziyambi has taken the fight against sanctions to the United Nations Human Rights Council (UNHRC). The UNHRC is holding the 40th session in Geneva, Switzerland. While making his address before the Council on Wednesday,....",2019-02-28 12:31:00,en,Society,"['Society', 'UNbodies', 'Comms-MentionsOfOHCHR']",-17.8292 31.054,Gvnt Takes Anti Sanctions Fight To UN,"By Own Correspondent- Justice, Legal and Parliamentary Affairs Minister Ziyambi Ziyambi has taken the fight against sanctions to the United Nations Human Rights Council (UNHRC). The UNHRC is holding the 40th session in Geneva, Switzerland. While making his address before the Council on Wednesday,....","['Human Rights Council', 'United Nations', 'Geneva Switzerland']",1,-17.8292,31.054,Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.022727272727272728,0.022727272727272728,"['Human Rights Council', 'United Nations', 'Geneva Switzerland']"
Ziyambi Ziyambi Justifies Post January 14 2019 Army Crackdown On Civilians Before United Nations Human Rights Council,https://www.zimeye.net/2019/02/28/ziyambi-ziyambi-justifies-post-january-14-2019-army-crackdown-on-civilians-before-united-nations-human-rights-council/,"By Own Correspondent- Justice, Legal and Parliamentary Affairs Minister Ziyambi Ziyambi has justified the government of Zimbabwe’s crackdown on protestors before the 40th session of the United Nations Human Rights Council (UNHRC) underway in Geneva, Switzerland.",2019-02-28 10:28:00,en,Society,"['UNbodies', 'Society', 'Comms-MentionsOfOHCHR']",-17.8292 31.054,Ziyambi Ziyambi Justifies Post January 14 2019 Army Crackdown On Civilians Before United Nations Human Rights Council,"By Own Correspondent- Justice, Legal and Parliamentary Affairs Minister Ziyambi Ziyambi has justified the government of Zimbabwe’s crackdown on protestors before the 40th session of the United Nations Human Rights Council (UNHRC) underway in Geneva, Switzerland.","['Human Rights Council', 'United Nations', 'Geneva Switzerland']",1,-17.8292,31.054,Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.027777777777777776,0.0,"['Human Rights Council', 'United Nations', 'Geneva Switzerland']"
"Sadc, learn from Algeria how to bring peace and stability",https://www.newsday.co.zw/2019/02/sadc-learn-from-algeria-how-to-bring-peace-and-stability/,"Guest Column: Mphumzi Mdekazi. ALGERIA today is a country that lives in peace and enjoys stability in a region marked by turbulence as a result of terror threats and mass migrations. Bordering the Mediterranean Sea, the gateway to Europe, the North African country is strategically important for security and trade.",2019-02-28 05:22:00,en,Society,"['SecurityCouncil', 'UNSecretaryGeneral', 'UNbodies', 'Society']",36.7658 3.03194,"Sadc, learn from Algeria how to bring peace and stability","Guest Column: Mphumzi Mdekazi. ALGERIA today is a country that lives in peace and enjoys stability in a region marked by turbulence as a result of terror threats and mass migrations. Bordering the Mediterranean Sea, the gateway to Europe, the North African country is strategically important for security and trade.","['African Union', 'United Nations', 'Paul Kagame', 'UN Security Council']",1,36.7658,3.03194,Algeria,0.06,0.0,0.0,0.04,0.0,0.04,0.04,0.02,"['African Union', 'United Nations', 'Paul Kagame', 'UN Security Council']"
"Opositor detido ""por criticar"" presidente da Guiné Equatorial",http://www.folhademaputo.co.mz/pt/noticias/internacional/opositor-detido-por-criticar-presidente-da-guine-equatorial/,"Um opositor ao regime na Guiné Equatorial foi detido na passada segunda-feira por ter criticado o Presidente, Teodoro Obiang Nguema, afirmou o seu partido, segundo uma rádio local do país. ""Joaquin Eló Ayeto foi preso pelas 7h00 na segunda-feira na sua casa no bairro El Paraíso, em Malabo.",2019-02-28 04:48:00,pt,Society,"['Society', 'UNbodies']",9.55038 -13.6716,Opponent arrested 'for criticising' president of Equatorial Guinea,Opponent arrested 'for criticising' president of Equatorial Guinea,"['United Nations', 'Marta Colomer', 'Teodoro Obiang Nguema', 'Teodoro Obiang Nguema', 'Teodoro Obiang Nguema', 'UN Security Council', 'UN Security Council', 'Amnesty International']",1,9.55038,-13.6716,,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['United Nations', 'Marta Colomer', 'Teodoro Obiang Nguema', 'Teodoro Obiang Nguema', 'Teodoro Obiang Nguema', 'UN Security Council', 'UN Security Council', 'Amnesty International']"
SDA Church Condemns Attacks on Albinos,https://zodiakmalawi.com/top-stories/sda-church-condemns-attacks-on-albinos,"The Church’s President, Pastor Frackson Kuyama, and the Executive Secretary, Pastor Innocent Chikomo, said in a statement that the Church affirms dignity and worth of each human being. The two church leaders said that the Church accepts that every human being was created in the image of God and....",2019-02-27 14:14:00,en,Society,['Society'],,Opponent arrested 'for criticising' president of Equatorial Guinea,Opponent arrested 'for criticising' president of Equatorial Guinea,['SDA Church'],1,,,,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['SDA Church']
Zimbabwe climbs up Africa's governance ranks,https://bulawayo24.com/news/national/156964,"THE Ibrahim Index of African Governance (IIAG), a tool that measures and monitors governance performance in African countries, has listed Zimbabwe as one of Africa's four most improved countries over the past 10 years. It is the brainchild of the Mo Ibrahim Foundation, which defines governance as....",2019-02-26 08:02:00,en,Society,"['Society', 'GenderEquality', 'Agriculture']",-17.8292 31.054,Opponent arrested 'for criticising' president of Equatorial Guinea,Opponent arrested 'for criticising' president of Equatorial Guinea,"['Ibrahim Index', 'Mo Ibrahim']",1,-17.8292,31.054,Zimbabwe,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ibrahim Index', 'Mo Ibrahim']"
Biti Fights To Shed Conviction Tag,https://www.zimeye.net/2019/02/26/biti-fights-to-shed-conviction-tag/,HUMAN rights lawyer and MDC-Alliance Vice-Chairperson Hon. Tendai Biti has filed an appeal in the High Court challenging his conviction and sentence for contravening some provisions of the Electoral Act. Hon. Biti filed the appeal against both conviction and sentence after Harare Magistrate Gloria Takundwa on Monday 18 February 2019 convicted Hon.,2019-02-26 03:14:00,en,Society,"['Society', 'Migration', 'Asylum']",-15.4088 28.2824,Opponent arrested 'for criticising' president of Equatorial Guinea,Opponent arrested 'for criticising' president of Equatorial Guinea,"['Gloria Takundwa', 'Electoral Commission', 'High Court', 'Zimbabwe Electoral Commission', 'MDC Alliance', 'Alec Muchadehama', 'Tendai Biti', 'Beatrice Mtetwa']",1,-15.4088,28.2824,Zambia,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Gloria Takundwa', 'Electoral Commission', 'High Court', 'Zimbabwe Electoral Commission', 'MDC Alliance', 'Alec Muchadehama', 'Tendai Biti', 'Beatrice Mtetwa']"
Zim climbs up Africa’s governance ranks,https://www.herald.co.zw/zim-climbs-up-africas-governance-ranks/,"Fidelis Munyoro Senior Reporter THE Ibrahim Index of African Governance (IIAG), a tool that measures and monitors governance performance in African countries, has listed Zimbabwe as one of Africa’s four most improved countries over the past 10 years. It is the brainchild of the Mo Ibrahim....",2019-02-26 00:09:00,en,Society,"['Society', 'GenderEquality', 'Agriculture']",-17.8292 31.054,Opponent arrested 'for criticising' president of Equatorial Guinea,Opponent arrested 'for criticising' president of Equatorial Guinea,"['Ibrahim Index', 'Mo Ibrahim']",1,-17.8292,31.054,Zimbabwe,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ibrahim Index', 'Mo Ibrahim']"
First Lady pushes for widows rights,https://nehandaradio.com/2019/02/26/first-lady-pushes-for-widows-rights/,"First lady Auxilia Mnangagwa is educating widows on inheritance laws to empower them to continue living on their matrimonial property until they die in the wake of rampant violation by in-laws who take advantage of their ignorance, fear of social stigma and the inaccessibility of the courts.",2019-02-25 23:10:00,en,Society,['Society'],-20.1722 28.5812,Opponent arrested 'for criticising' president of Equatorial Guinea,Opponent arrested 'for criticising' president of Equatorial Guinea,['High Court'],2,-20.1722,28.5812,Zimbabwe,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['High Court', 'High Court']"
